temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
315300	0.506778356	0.595497866	0.706706335	1.626629423	0.470892417	296.1189506	294.6646061	293.0216893
315600	0.5068494	0.595534332	0.706409893	1.646737507	0.518710023	296.1262478	294.6636146	292.9929712
315900	0.506927209	0.595548755	0.706090529	1.667557568	0.646410381	296.1332642	294.6596328	292.962061
316200	0.507005768	0.59556073	0.705768619	1.688453195	0.782484262	296.1402494	294.6553188	292.9309073
316500	0.507084328	0.595572704	0.705446708	1.709345037	0.918021379	296.1472346	294.6510048	292.8997536
316800	0.507085148	0.595561749	0.705085306	1.73070089	0.909961862	296.1494569	294.6436372	292.8632018
317100	0.50707733	0.595548247	0.704719515	1.75210196	0.886070155	296.1511501	294.6359302	292.8260501
317400	0.507069512	0.595534745	0.704353725	1.773496113	0.862273419	296.1528432	294.6282233	292.7888985
317700	0.507058446	0.595499439	0.703973042	1.795242266	0.843790388	296.1542155	294.6176061	292.7505894
318000	0.507047018	0.595461711	0.703590703	1.81701843	0.82593027	296.1555521	294.6066656	292.7121517
318300	0.50703559	0.595423983	0.703208365	1.838784568	0.808110475	296.1568888	294.595725	292.673714
318600	0.507045767	0.595369164	0.702819904	1.860795736	0.907954157	296.1587243	294.5825937	292.6357314
318900	0.507058344	0.595312445	0.702430763	1.882822917	1.020532571	296.1606152	294.569219	292.5977994
319200	0.507070922	0.595255727	0.702041622	1.904837651	1.132756746	296.1625062	294.5558443	292.5598675
319500	0.507017561	0.595183262	0.70164391	1.926264759	1.281248995	296.1602607	294.5405242	292.5206155
319800	0.506956875	0.595109048	0.701245246	1.947613948	1.433185078	296.1575556	294.524988	292.4812168
320100	0.506896188	0.595034833	0.700846583	1.968949047	1.584481577	296.1548506	294.5094517	292.4418182
320400	0.506803749	0.594944485	0.700432365	1.98966028	1.70975579	296.1502969	294.4919198	292.4000765
320700	0.506707781	0.594852344	0.700016419	2.010288177	1.831659289	296.1455379	294.4741661	292.3580745
321000	0.506611813	0.594760204	0.699600473	2.030900411	1.953017065	296.1407788	294.4564124	292.3160725
321300	0.50652971	0.594651484	0.699154462	2.052243751	2.173788369	296.1361446	294.4366259	292.2689439
321600	0.506449147	0.594540922	0.698705111	2.073651791	2.404179332	296.1315242	294.4166136	292.2212456
321900	0.506368583	0.59443036	0.698255759	2.09504142	2.633033828	296.1269038	294.3966012	292.1735474
322200	0.506294165	0.594304228	0.697796362	2.11755632	2.618017984	296.1219495	294.3747026	292.1243659
322500	0.506220429	0.594176366	0.697335849	2.140176878	2.576116962	296.116958	294.3525943	292.0750195
322800	0.506146692	0.594048505	0.696875335	2.162775859	2.534339763	296.1119666	294.3304861	292.0256732
323100	0.50600731	0.593905325	0.696411461	2.18510566	2.606223137	296.1030265	294.3065678	291.9760936
323400	0.505860634	0.593760444	0.695947213	2.207384689	2.690358852	296.0936476	294.2824485	291.9264882
323700	0.505713958	0.593615563	0.695482966	2.229640371	2.7741061	296.0842688	294.2583291	291.8768827
324000	0.505563193	0.593456337	0.695010941	2.251400096	2.868367949	296.0744187	294.2325401	291.8261766
324300	0.505411973	0.593295517	0.694538053	2.273082709	2.963357347	296.0645163	294.2065655	291.7753482
324600	0.505260754	0.593134698	0.694065164	2.294740657	3.057857819	296.0546139	294.1805909	291.7245197
324900	0.50511523	0.592959372	0.693564961	2.317022713	3.295000227	296.0442235	294.1529558	291.6686116
325200	0.504970338	0.592782434	0.693061722	2.339349642	3.546078422	296.0337789	294.1251361	291.612139
325500	0.504825446	0.592605496	0.692558484	2.361649223	3.795111144	296.0233343	294.0973164	291.5556665
325800	0.504678462	0.592414513	0.692050537	2.384782418	3.730919291	296.0122044	294.0678817	291.4981421
326100	0.504531246	0.59222197	0.691542067	2.407981033	3.632345716	296.0009983	294.0382675	291.4405009
326400	0.504384029	0.592029427	0.691033597	2.431149255	3.534083728	295.9897923	294.0086533	291.3828596
326700	0.504230233	0.591822035	0.690495183	2.455563131	3.879341457	295.9778682	293.9773588	291.3192761
327000	0.504075705	0.591612994	0.689953443	2.480084695	4.26985466	295.9658644	293.9458775	291.2550324
327300	0.503921177	0.591403953	0.689411702	2.504571969	4.65615159	295.9538605	293.9143962	291.1907887
327600	0.503777873	0.591180231	0.688861129	2.5306275	4.582808136	295.9421272	293.8812125	291.1243976
327900	0.503635816	0.590954877	0.688309575	2.556822362	4.45910973	295.930424	293.8478397	291.0577679
328200	0.503493759	0.590729524	0.687758021	2.582978261	4.335893999	295.9187207	293.8144669	290.9911382
328500	0.503338404	0.590491805	0.687215014	2.609601089	4.348416949	295.9060246	293.7797353	290.9255295
328800	0.503181572	0.590252712	0.686672955	2.636238602	4.375812993	295.8932182	293.7448527	290.8600342
329100	0.50302474	0.59001362	0.686130897	2.662834453	4.403020107	295.8804118	293.7099701	290.7945389
329400	0.502837504	0.589764535	0.685599871	2.688674361	4.415948045	295.8658979	293.6740659	290.7307338
329700	0.50264689	0.589514341	0.68507007	2.714393004	4.427208025	295.8511943	293.6380482	290.6671165
330000	0.502456276	0.589264146	0.68454027	2.740069735	4.438370186	295.8364908	293.6020304	290.6034992
330300	0.50226908	0.589006963	0.684024092	2.764606571	4.438509598	295.821741	293.5654105	290.5418684
330600	0.502082265	0.588749004	0.683509428	2.788980488	4.437398474	295.806986	293.5287238	290.4804583
330900	0.50189545	0.588491044	0.682994763	2.813313537	4.436253914	295.7922311	293.492037	290.4190483
331200	0.501689832	0.588229387	0.682507332	2.835798664	4.523996883	295.7761147	293.4552124	290.3621976
331500	0.501482126	0.587967319	0.682022927	2.858044924	4.621317271	295.759847	293.4183724	290.3058535
331800	0.50127442	0.587705251	0.681538521	2.880253244	4.718320593	295.7435794	293.3815325	290.2495095
332100	0.501050954	0.587442845	0.681084297	2.899850658	4.673026553	295.726282	293.3450423	290.1983727
332400	0.500825737	0.587180402	0.680633426	2.91912884	4.612040548	295.7088701	293.3085909	290.1478145
332700	0.50060052	0.586917959	0.680182555	2.938373917	4.551159245	295.6914583	293.2721396	290.0972563
333000	0.50038948	0.586658863	0.679764166	2.954985638	4.442405374	295.6744182	293.2365659	290.0519184
333300	0.500180015	0.586400139	0.679349386	2.971280385	4.328431057	295.6574193	293.2010897	290.0071605
333600	0.49997055	0.586141415	0.678934607	2.987547338	4.214567401	295.6404205	293.1656135	289.9624026
333900	0.499785728	0.585889327	0.678540526	3.001626435	4.160633961	295.6243146	293.1314943	289.9219597
334200	0.499603643	0.585637976	0.678148746	3.015442269	4.113411415	295.608308	293.0975259	289.8819962
334500	0.499421558	0.585386625	0.677756966	3.029235085	4.066250706	295.5923014	293.0635575	289.8420327
334800	0.499257508	0.585144068	0.677386185	3.041295464	4.001306047	295.5771412	293.0312513	289.8058073
335100	0.499095462	0.584902488	0.677017737	3.053146695	3.934433557	295.562075	292.9991297	289.7699972
335400	0.498933415	0.584660908	0.67664929	3.064978915	3.867615744	295.5470089	292.9670082	289.7341871
335700	0.498758495	0.58442877	0.6763026	3.075029299	3.800560187	295.531656	292.9366282	289.7020966
336000	0.498582144	0.584197681	0.675958329	3.084868436	3.73350022	295.5162713	292.9064418	289.6704194
336300	0.498405794	0.583966591	0.675614057	3.094692385	3.666466933	295.5008867	292.8762554	289.6387422
336600	0.498034418	0.583739942	0.675285302	3.101036132	3.663177422	295.4786064	292.8470757	289.6094317
336900	0.497641372	0.583513786	0.674958272	3.106984839	3.666961134	295.4555599	292.8180078	289.5803843
337200	0.497248327	0.583287631	0.674631241	3.112923779	3.670736647	295.4325134	292.7889399	289.5513369
337500	0.496836191	0.583063964	0.674315319	3.116332909	3.657703979	295.411857	292.7605567	289.523639
337800	0.496421934	0.582840574	0.674000632	3.11945578	3.642818696	295.3914661	292.7322496	289.4960911
338100	0.496007677	0.582617185	0.673685945	3.122572582	3.627948633	295.3710753	292.7039426	289.4685432
338400	0.495653267	0.582397886	0.673383989	3.124909536	3.607162455	295.3534209	292.6765448	289.4425556
338700	0.495305507	0.582179043	0.673083448	3.127155679	3.585732337	295.3360705	292.6492481	289.4167414
339000	0.494957746	0.581960199	0.672782907	3.129397052	3.56431731	295.3187201	292.6219514	289.3909271
339300	0.494666887	0.581748004	0.672502695	3.131538045	3.653515816	295.3032357	292.5959627	289.3681374
339600	0.494382349	0.581536547	0.672224742	3.133664101	3.754938775	295.2879586	292.5701193	289.3456837
339900	0.494097812	0.58132509	0.671946789	3.135785868	3.856293137	295.2726815	292.5442759	289.32323
340200	0.493857141	0.581122011	0.671684778	3.137919985	3.862776592	295.259042	292.5200435	289.3029598
340500	0.493621344	0.580919863	0.671424539	3.140052047	3.858724812	295.2455844	292.4959902	289.2829322
340800	0.493385548	0.580717715	0.6711643	3.142180223	3.854674904	295.2321268	292.4719369	289.2629046
341100	0.493150564	0.580523365	0.670915234	3.144181083	3.825376627	295.2187342	292.4494454	289.2438001
341400	0.492915671	0.580329882	0.67066741	3.146164843	3.793298976	295.2053488	292.4271275	289.2247981
341700	0.492680778	0.580136399	0.670419585	3.148145243	3.761248813	295.1919634	292.4048095	289.2057961
342000	0.492454958	0.579949918	0.670183679	3.14971732	3.651513702	295.1789737	292.3839341	289.1891024
342300	0.492230146	0.579764216	0.669949097	3.151241744	3.533048751	295.1660281	292.3632189	289.1726652
342600	0.492005335	0.579578514	0.669714516	3.152763548	3.414482224	295.1530824	292.3425037	289.156228
342900	0.491820201	0.57939993	0.669490134	3.153995579	3.411165368	295.1414554	292.3232396	289.1413192
343200	0.491639475	0.579222137	0.669266886	3.155193613	3.420653362	295.129975	292.3041368	289.1265803
343500	0.49145875	0.579044345	0.669043638	3.156389584	3.430134118	295.1184946	292.2850341	289.1118413
343800	0.49128691	0.578872081	0.668814412	3.157795846	3.525345372	295.1072438	292.2671409	289.0953464
344100	0.491116058	0.578700432	0.668584521	3.159223674	3.629784535	295.0960186	292.2493821	289.0786563
344400	0.490945205	0.578528782	0.66835463	3.160649475	3.733909864	295.0847934	292.2316233	289.0619662
344700	0.490793575	0.578359204	0.668104131	3.163348928	3.869878858	295.0744052	292.214542	289.0403732
345000	0.490644081	0.578189857	0.667851343	3.166187229	4.008762347	295.06411	292.1975359	289.0182353
345300	0.490494588	0.578020509	0.667598555	3.169022588	4.14696913	295.0538149	292.1805299	288.9960975
345600	0.490372187	0.577850018	0.66733002	3.173938982	4.172934817	295.0445424	292.1636846	288.9698469
345900	0.490252796	0.5776794	0.667059736	3.179082431	4.186408413	295.0353837	292.1468573	288.9431393
346200	0.490133406	0.577508782	0.666789452	3.184221301	4.199816524	295.0262249	292.13003	288.9164317
346500	0.490000513	0.577334701	0.666513918	3.191066671	4.202667601	295.0166818	292.1129864	288.8877023
346800	0.48986612	0.577160236	0.666237801	3.198096178	4.20433025	295.0070961	292.0959188	288.8587482
347100	0.489731726	0.57698577	0.665961684	3.205119628	4.205972451	294.9975103	292.0788512	288.8297941
347400	0.489584605	0.576806969	0.665688908	3.213006265	4.375319702	294.9875546	292.0614012	288.8005767
347700	0.48943607	0.576627685	0.665416503	3.220982569	4.562640473	294.9775577	292.0439088	288.77133
348000	0.489287534	0.576448402	0.665144098	3.228951915	4.749264433	294.9675608	292.0264164	288.7420834
348300	0.489156953	0.576264953	0.664869037	3.23757374	4.841402778	294.9579862	292.0085421	288.7114541
348600	0.489028366	0.576081041	0.664593681	3.246261156	4.922733147	294.9484585	291.9906255	288.6806713
348900	0.48889978	0.575897129	0.664318325	3.254940852	5.003692806	294.9389308	291.9727088	288.6498884
349200	0.48878255	0.575709124	0.664041933	3.264392643	4.99803002	294.9295683	291.9543952	288.6174532
349500	0.488666583	0.575520665	0.663765426	3.273922503	4.982786934	294.9202241	291.9360374	288.5848344
349800	0.488550615	0.575332205	0.663488918	3.283443739	4.967566754	294.91088	291.9176797	288.5522156
350100	0.488455486	0.575140126	0.66320654	3.293851661	4.967512223	294.9022662	291.8989717	288.5184746
350400	0.488362673	0.574947644	0.66292351	3.304349474	4.969108093	294.8937336	291.8802247	288.4846089
350700	0.48826986	0.574755162	0.66264048	3.314837651	4.970668939	294.885201	291.8614777	288.4507432
351000	0.488153689	0.574558643	0.662351973	3.325957296	5.011861273	294.8759302	291.8423047	288.415328
351300	0.488034924	0.574361676	0.662062857	3.337137714	5.057233197	294.8665774	291.8230844	288.3797407
351600	0.487916159	0.574164709	0.661773741	3.348307627	5.102367174	294.8572246	291.8038641	288.3441533
351900	0.487812235	0.573963915	0.661483595	3.360080392	5.086488916	294.8484851	291.7842148	288.3077878
352200	0.487709961	0.573762696	0.661193334	3.371909971	5.063889789	294.8398138	291.7645177	288.2713359
352500	0.487607686	0.573561476	0.660903074	3.383728171	5.041336689	294.8311426	291.7448207	288.2348839
352800	0.487487677	0.573357668	0.66062885	3.39539475	5.089605223	294.8217523	291.7248451	288.2009312
353100	0.487365696	0.573153571	0.660356407	3.407034305	5.145637326	294.8122821	291.7048385	288.1672561
353400	0.487243716	0.572949475	0.660083965	3.418662416	5.20156128	294.802812	291.684832	288.1335811
353700	0.487109277	0.572745151	0.659834634	3.429147407	5.142225255	294.7929143	291.6648772	288.1039223
354000	0.486973454	0.572540801	0.659587872	3.439496285	5.070116336	294.782969	291.6449282	288.0747097
354300	0.486837631	0.572336452	0.65934111	3.449834848	4.998036006	294.7730238	291.6249791	288.0454972
354600	0.486714187	0.572134653	0.659117878	3.45869153	4.929750837	294.7633043	291.6054775	288.0197867
354900	0.486592118	0.571933137	0.658897261	3.467375982	4.861924616	294.7536098	291.5860255	287.9944653
355200	0.486470049	0.571731621	0.658676645	3.476051798	4.794139461	294.7439154	291.5665736	287.969144
355500	0.486354455	0.57153444	0.658465512	3.483402978	4.770288262	294.7343068	291.5478273	287.9459408
355800	0.486239581	0.571337742	0.658255433	3.490600809	4.751335697	294.7247078	291.5291594	287.922973
356100	0.486124706	0.571141043	0.658045354	3.497791593	4.732403756	294.7151088	291.5104916	287.9000053
356400	0.486022729	0.570949536	0.657844264	3.504072147	4.694378253	294.7060097	291.4926449	287.8784473
356700	0.485922185	0.570758605	0.657644172	3.510246421	4.654263463	294.6969662	291.4748896	287.857046
357000	0.485821641	0.570567675	0.65744408	3.516414826	4.614183917	294.6879226	291.4571342	287.8356448
357300	0.485736173	0.570382655	0.657255635	3.521952001	4.554032652	294.6795402	291.4402888	287.8160776
357600	0.485652381	0.570198293	0.657068485	3.527414679	4.491660843	294.6712313	291.4235445	287.7967141
357900	0.485568589	0.57001393	0.656881334	3.532872392	4.429301455	294.6629223	291.4068002	287.7773507
358200	0.485478037	0.569836244	0.65671285	3.53745174	4.50739768	294.6546759	291.391057	287.7611059
358500	0.485386733	0.569659299	0.65654644	3.541930079	4.601060418	294.6464363	291.3754251	287.7452076
358800	0.48529543	0.569482354	0.656380029	3.546404506	4.694682086	294.6381968	291.3597932	287.7293093
359100	0.485181515	0.569312613	0.656233864	3.549480469	4.646057382	294.6294977	291.3452247	287.7168433
359400	0.485065087	0.569143672	0.656089948	3.552398839	4.581571574	294.6207474	291.3307745	287.7047587
359700	0.48494866	0.568974732	0.655946032	3.555314634	4.517024225	294.6119972	291.3163242	287.6926741
360000	0.484852573	0.568814075	0.655824806	3.556829955	4.427951545	294.6039607	291.3030765	287.6838242
360300	0.484758746	0.56865434	0.6557061	3.55818851	4.336050705	294.5960036	291.2899624	287.6753337
360600	0.48466492	0.568494604	0.655587395	3.559545682	4.244037359	294.5880465	291.2768482	287.6668433
360900	0.484553053	0.568343546	0.655484231	3.559340383	4.155956519	294.5794896	291.2649902	287.6616251
361200	0.484439181	0.568193452	0.655382794	3.558961285	4.068181172	294.5708661	291.2532717	287.6567705
361500	0.48432531	0.568043359	0.655281357	3.558581899	3.980260221	294.5622426	291.2415532	287.6519159
361800	0.484252013	0.56790339	0.655201966	3.556827211	3.861394426	294.5550125	291.231289	287.6510978
362100	0.484183225	0.567764546	0.655125024	3.554920188	3.738760538	294.5479373	291.2211864	287.6507281
362400	0.484114436	0.567625702	0.655048082	3.553013647	3.615770151	294.5408621	291.2110838	287.6503585
362700	0.484064106	0.567498472	0.654991297	3.549841439	3.554614218	294.5344922	291.2026496	287.6535854
363000	0.484015826	0.567372532	0.654936751	3.546529476	3.500232856	294.5282006	291.1944007	287.6572118
363300	0.483967546	0.567246592	0.654882206	3.543218465	3.445727591	294.5219091	291.1861518	287.6608383
363600	0.483901274	0.567132232	0.654842983	3.53858812	3.403011006	294.5155415	291.1795595	287.6669611
363900	0.483833004	0.567019158	0.654805461	3.533812251	3.361532086	294.5091654	291.1731514	287.6733612
364200	0.483764733	0.566906084	0.65476794	3.529037568	3.319969209	294.5027894	291.1667432	287.6797613
364500	0.483720489	0.566805397	0.654756969	3.52292496	3.332832274	294.4975449	291.1620786	287.6906953
364800	0.483678914	0.566706087	0.654748948	3.516664702	3.351788232	294.4924261	291.1576078	287.7021331
365100	0.483637339	0.566606776	0.654740927	3.510405583	3.37078678	294.4873074	291.153137	287.7135709
365400	0.483593705	0.5665209	0.654759279	3.502498699	3.320549164	294.4823782	291.1505493	287.7295231
365700	0.483549841	0.566436516	0.654780562	3.494409416	3.262407864	294.4774701	291.1481709	287.7459768
366000	0.483505977	0.566352133	0.654801845	3.486320925	3.204047434	294.472562	291.1457924	287.7624305
366300	0.483463642	0.566281611	0.65484756	3.476543615	3.114380241	294.4680952	291.1453444	287.7823484
366600	0.483421477	0.56621263	0.654895991	3.466578663	3.020923981	294.4636774	291.1451109	287.8026512
366900	0.483379311	0.566143649	0.654944421	3.456613768	2.927126748	294.4592597	291.1448774	287.822954
367200	0.483366691	0.566088623	0.655003423	3.445464752	2.878331139	294.4560464	291.1465739	287.8453588
367500	0.483357354	0.566035148	0.655063599	3.434183196	2.834432156	294.452967	291.1484849	287.8679972
367800	0.483348017	0.565981674	0.655123776	3.422900623	2.790402234	294.4498876	291.1503959	287.8906356
368100	0.483353399	0.565942045	0.655200223	3.410738987	2.677475354	294.4476557	291.1542022	287.9159589
368400	0.483360416	0.565903954	0.655278479	3.398477567	2.556399204	294.445518	291.1582191	287.9415806
368700	0.483367434	0.565865864	0.655356734	3.386213858	2.434794578	294.4433802	291.1622359	287.9672022
369000	0.483408696	0.565842166	0.655452535	3.373285437	2.361737403	294.4429306	291.1682061	287.9956799
369300	0.483453764	0.565820068	0.655550286	3.360279744	2.293844914	294.4426686	291.1743933	288.0244748
369600	0.483498832	0.565797969	0.655648037	3.347270307	2.225676875	294.4424065	291.1805805	288.0532698
369900	0.483548605	0.565789481	0.655749703	3.333947452	2.263875058	294.4430091	291.1885928	288.0821433
370200	0.483598901	0.565782504	0.655851804	3.320585126	2.313980076	294.4437077	291.1968079	288.1110256
370500	0.483649196	0.565775528	0.655953905	3.307217668	2.364160384	294.4444063	291.205023	288.1399079
370800	0.483673556	0.565779529	0.65605731	3.293737468	2.331380056	294.4450668	291.214659	288.1681865
371100	0.483695034	0.56578475	0.65616086	3.280239157	2.289271759	294.4457231	291.224453	288.1963979
371400	0.483716512	0.56578997	0.65626441	3.266734639	2.247052388	294.4463793	291.2342469	288.2246094
371700	0.483737959	0.565804066	0.656375228	3.253159948	2.186761173	294.4474964	291.2451347	288.2533337
372000	0.483759403	0.565819148	0.656486853	3.239571145	2.124276585	294.4486647	291.2561441	288.2821149
372300	0.483780846	0.565834229	0.656598477	3.225975296	2.061589705	294.449833	291.2671535	288.3108962
372600	0.48383085	0.565857287	0.656714778	3.212557966	2.058924757	294.4520953	291.2791179	288.339768
372900	0.483884027	0.565881231	0.656831598	3.199153635	2.06294498	294.4544792	291.2911884	288.3686498
373200	0.483937204	0.565905174	0.656948417	3.185741656	2.066969102	294.4568631	291.3032588	288.3975317
373500	0.483980241	0.565934931	0.657057148	3.172847994	2.137866827	294.4592263	291.3159845	288.4240283
373800	0.484022151	0.565965334	0.65716498	3.160004978	2.216217568	294.4615872	291.3287829	288.4502599
374100	0.48406406	0.565995736	0.657272812	3.14715416	2.294592365	294.4639481	291.3415813	288.4764915
374400	0.484149155	0.56602953	0.657362912	3.135856389	2.368636946	294.4681205	291.3546876	288.4984604
374700	0.484239049	0.566063701	0.657451041	3.124724995	2.442165111	294.4724943	291.3678281	288.5199557
375000	0.484328943	0.566097872	0.65753917	3.11358659	2.515657688	294.476868	291.3809686	288.541451
375300	0.48438399	0.56613218	0.657615411	3.10405571	2.507347125	294.4804709	291.3939537	288.559894
375600	0.484435166	0.566166504	0.657690332	3.094698284	2.489937937	294.4839882	291.4069216	288.5779978
375900	0.484486342	0.566200827	0.657765252	3.085334977	2.472516577	294.4875055	291.4198894	288.5961017
376200	0.484552115	0.566234021	0.657838192	3.077303751	2.440287331	294.4919418	291.4325131	288.6132472
376500	0.484619511	0.566267089	0.657910913	3.069416269	2.406370247	294.4964802	291.4450984	288.6302863
376800	0.484686907	0.566300157	0.657983633	3.061523922	2.372407625	294.5010186	291.4576838	288.6473253
377100	0.484749982	0.566331929	0.658055405	3.054511018	2.379181415	294.5055041	291.4699069	288.6637661
377400	0.484812578	0.566363558	0.658127071	3.04759217	2.390491379	294.5099838	291.4820898	288.6801404
377700	0.484875174	0.566395186	0.658198737	3.040669154	2.401808843	294.5144635	291.4942727	288.6965148
378000	0.484931047	0.5664262	0.658278195	3.034016313	2.3262253	294.5189453	291.5061911	288.7140385
378300	0.484986173	0.566457145	0.658358519	3.027390045	2.240784561	294.5234273	291.5180801	288.7316899
378600	0.4850413	0.56648809	0.658438844	3.020759881	2.155132168	294.5279094	291.5299691	288.7493413
378900	0.485113187	0.566521559	0.658546102	3.013520581	1.989900758	294.5330908	291.5420372	288.7718998
379200	0.485186936	0.566555309	0.658656354	3.006209726	1.81501835	294.5383499	291.5541251	288.7950034
379500	0.485260685	0.566589059	0.658766605	2.998894545	1.63927087	294.5436091	291.5662131	288.8181071
379800	0.485331392	0.566628785	0.658900057	2.990200911	1.605447387	294.5489751	291.5789852	288.8454779
380100	0.485401761	0.566669175	0.659036087	2.981349164	1.587385212	294.554353	291.5918333	288.8733229
380400	0.48547213	0.566709565	0.659172117	2.972491928	1.569258943	294.5597309	291.6046814	288.9011678
380700	0.485526868	0.56675638	0.659307523	2.962524596	1.655764426	294.5649296	291.6182922	288.9286224
381000	0.485579868	0.56680391	0.659442858	2.952427964	1.7539534	294.5701085	291.6319878	288.9560336
381300	0.485632869	0.566851439	0.659578194	2.94232471	1.85219903	294.5752873	291.6456834	288.9834448
381600	0.485690506	0.566903907	0.659707559	2.932008859	1.848412056	294.5808349	291.6599246	289.0092922
381900	0.485748658	0.566956923	0.659836261	2.921663063	1.833260135	294.5864234	291.6742265	289.034966
382200	0.48580681	0.56700994	0.659964963	2.911310186	1.818082393	294.592012	291.6885285	289.0606397
382500	0.485867105	0.567067451	0.660105068	2.900817959	1.695715014	294.5977893	291.7033023	289.0881258
382800	0.485927638	0.56712546	0.66024644	2.890303599	1.560924143	294.6035875	291.7181286	289.1158132
383100	0.485988172	0.56718347	0.660387812	2.879781782	1.425591052	294.6093857	291.7329549	289.1435006
383400	0.48605505	0.567249417	0.66057354	2.867812718	0.951246512	294.6156063	291.7487276	289.1795022
383700	0.486122633	0.567316245	0.660764195	2.855674619	0.434752594	294.6218739	291.7646054	289.2164276
384000	0.486190216	0.567383074	0.660954851	2.843527378	-0.086492714	294.6281415	291.7804832	289.253353
384300	0.486250229	0.567462603	0.661188247	2.828569198	-0.186244646	294.6343987	291.7979928	289.2982809
384600	0.486309401	0.567543543	0.661426392	2.813287205	-0.239156155	294.6406548	291.8156836	289.3440981
384900	0.486368574	0.567624483	0.661664537	2.797992531	-0.292365032	294.6469109	291.8333745	289.3899152
385200	0.486449093	0.567721754	0.661929871	2.77986532	-0.325802893	294.6542032	291.853207	289.4410883
385500	0.486531984	0.567820839	0.662198225	2.761407766	-0.357184264	294.6616106	291.8732776	289.4928565
385800	0.486614876	0.567919924	0.662466579	2.742932957	-0.388732436	294.669018	291.8933481	289.5446247
386100	0.486716114	0.568034618	0.662732637	2.723180922	-0.216397327	294.6774124	291.9154642	289.5944506
386400	0.486819392	0.568151046	0.662998439	2.703268365	-0.021171338	294.6859164	291.9378075	289.6440605
386700	0.486922669	0.568267474	0.663264241	2.683335112	0.174293585	294.6944205	291.9601509	289.6936705
387000	0.487017902	0.568394758	0.663512108	2.663840307	0.235369042	294.7031972	291.9838525	289.7389302
387300	0.48711224	0.568523249	0.663757981	2.644374918	0.281579271	294.7120041	292.0077051	289.7837064
387600	0.487206579	0.568651739	0.664003855	2.62488788	0.327875328	294.7208111	292.0315577	289.8284827
387900	0.48730768	0.568783565	0.66420295	2.607836955	0.588610516	294.7303511	292.0557076	289.8637409
388200	0.487409533	0.568915761	0.664396847	2.591039894	0.872465363	294.7399726	292.0798906	289.8979415
388500	0.487511386	0.569047958	0.664590745	2.57422374	1.155581612	294.749594	292.1040736	289.9321421
388800	0.487622421	0.569177824	0.664761448	2.560542495	0.85630965	294.7598166	292.1277251	289.9617461
389100	0.487734477	0.569307432	0.664929574	2.547196488	0.491076254	294.770106	292.1513176	289.9908394
389400	0.487846532	0.569437039	0.6650977	2.533835479	0.124478463	294.7803954	292.17491	290.0199327
389700	0.487945592	0.569566142	0.66530615	2.521143713	-0.22711495	294.7904752	292.1982047	290.0566895
390000	0.488043207	0.56969519	0.665519081	2.508513919	-0.579635591	294.8005316	292.2214662	290.0942978
390300	0.488140822	0.569824238	0.665732012	2.495870117	-0.934974895	294.8105881	292.2447278	290.1319061
390600	0.488247919	0.569960076	0.665994693	2.481104797	-1.037451603	294.8212065	292.2687276	290.1797234
390900	0.488356069	0.570096668	0.666262902	2.466088472	-1.112096508	294.8318873	292.2928095	290.228675
391200	0.488464219	0.570233261	0.666531111	2.451055162	-1.187200667	294.8425682	292.3168913	290.2776267
391500	0.488569901	0.570378232	0.666786296	2.434508562	-0.847870725	294.8532996	292.3419758	290.3234759
391800	0.48867531	0.570524134	0.667040033	2.417776199	-0.462969481	294.8640367	292.3671716	290.3689803
392100	0.488780718	0.570670036	0.667293771	2.401024194	-0.078599823	294.8747737	292.3923675	290.4144847
392400	0.488884004	0.570818234	0.667496372	2.385562313	0.128331524	294.8856615	292.4177141	290.4501064
392700	0.488987054	0.570966687	0.66769329	2.370227702	0.315310944	294.8965661	292.4430776	290.4846299
393000	0.489090105	0.57111514	0.667890209	2.354874905	0.502007155	294.9074706	292.468441	290.5191534
393300	0.489216064	0.571260287	0.668058166	2.342393865	0.456658014	294.9193675	292.4931497	290.5481959
393600	0.489344568	0.571405067	0.668222907	2.330219512	0.38544176	294.9313747	292.5177856	290.5766294
393900	0.489473073	0.571549847	0.668387647	2.318030939	0.314118556	294.9433819	292.5424215	290.6050628
394200	0.489578496	0.571690616	0.668563059	2.307312057	-0.056994136	294.9546657	292.5662978	290.6360324
394500	0.489681354	0.571830939	0.668739658	2.296745938	-0.463582846	294.965869	292.5900897	290.6672838
394800	0.489784212	0.571971262	0.668916257	2.286167816	-0.872457884	294.9770724	292.6138816	290.6985352
395100	0.489901318	0.572117151	0.669179235	2.27313954	-1.390577875	294.989042	292.6382236	290.7466112
395400	0.490020007	0.572263658	0.669451811	2.259825338	-1.926670817	295.0010968	292.6626269	290.7965566
395700	0.490138696	0.572410165	0.669724387	2.246495957	-2.469052509	295.0131516	292.6870301	290.846502
396000	0.490280319	0.572568213	0.66999391	2.230515248	-2.01717673	295.0261941	292.7128835	290.8968778
396300	0.490424491	0.572727544	0.670263094	2.214222323	-1.455381118	295.0393462	292.7388981	290.9473014
396600	0.490568662	0.572886875	0.670532278	2.19790987	-0.894572402	295.0524984	292.7649126	290.997725
396900	0.490712898	0.573053008	0.67075048	2.182207024	-0.654597935	295.0660753	292.7917131	291.03825
397200	0.490857141	0.573219896	0.670963018	2.166554654	-0.450438578	295.0796994	292.818601	291.0776751
