temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
337500	0.497723106	0.587974531	0.688417507	2.949096422	3.73453867	295.5356898	292.8883945	289.5400815
337800	0.497671667	0.587869243	0.688170628	2.955594025	3.712934915	295.5145507	292.858249	289.5099837
338100	0.497620227	0.587763956	0.687923748	2.962089891	3.691334641	295.4934117	292.8281036	289.4798859
338400	0.497568788	0.587658668	0.687676869	2.968584019	3.669737849	295.4722726	292.7979581	289.4497882
338700	0.497524331	0.587556969	0.687442945	2.973502251	3.744145949	295.4518319	292.7689292	289.4227369
339000	0.497479873	0.587455269	0.687209022	2.978419197	3.818581114	295.4313912	292.7399002	289.3956856
339300	0.497435415	0.58735357	0.686975098	2.983334857	3.893043619	295.4109505	292.7108712	289.3686343
339600	0.497396993	0.587255944	0.68675272	2.987021886	3.882117548	295.3919133	292.6831022	289.3443449
339900	0.497358571	0.587158318	0.686530342	2.990707974	3.871192308	295.3728762	292.6553331	289.3200555
340200	0.497320149	0.587060692	0.686307963	2.994393122	3.860267898	295.353839	292.6275641	289.2957661
340500	0.497286265	0.586967486	0.686097963	2.997263711	3.829739665	295.3359916	292.6011652	289.2731524
340800	0.497252381	0.586874281	0.685887963	3.00013359	3.799214234	295.3181442	292.5747663	289.2505386
341100	0.497218497	0.586781076	0.685677962	3.003002759	3.768691606	295.3002968	292.5483674	289.2279249
341400	0.497187472	0.586692286	0.685471634	3.005376087	3.732113002	295.2833815	292.5233461	289.2066089
341700	0.497156447	0.586603496	0.685265307	3.007748851	3.695537085	295.2664663	292.4983247	289.1852929
342000	0.497125422	0.586514706	0.685058979	3.010121049	3.658963853	295.2495511	292.4733034	289.1639769
342300	0.49709596	0.586430323	0.68486283	3.012002039	3.56317313	295.233381	292.4496622	289.1451333
342600	0.497066498	0.58634594	0.684666681	3.013882597	3.467371194	295.2172108	292.426021	289.1262898
342900	0.497037037	0.586261557	0.684470532	3.015762721	3.371558046	295.2010407	292.4023799	289.1074463
343200	0.497008193	0.586181529	0.684281188	3.017093671	3.393085439	295.1854937	292.3801168	289.0901705
343500	0.496979349	0.586101501	0.684091845	3.018424318	3.414610347	295.1699468	292.3578537	289.0728948
343800	0.496950505	0.586021473	0.683902501	3.019754664	3.436132771	295.1543998	292.3355906	289.0556191
344100	0.496922278	0.585944993	0.683706999	3.02112063	3.578748603	295.1395719	292.3144848	289.0359315
344400	0.496894051	0.585868513	0.683511496	3.022486306	3.721287774	295.1247439	292.2933791	289.016244
344700	0.496865824	0.585792033	0.683315993	3.023851693	3.863750283	295.109916	292.2722734	288.9965565
345000	0.49683692	0.585717248	0.683105009	3.026365596	3.993449341	295.0954912	292.2517932	288.971348
345300	0.496808016	0.585642464	0.682894026	3.02887902	4.123056177	295.0810663	292.231313	288.9461396
345600	0.496779112	0.585567679	0.682683042	3.031391966	4.252570792	295.0666415	292.2108327	288.9209311
345900	0.496750903	0.585492571	0.682460183	3.035870188	4.273620383	295.0530365	292.1903804	288.8909947
346200	0.496722694	0.585417463	0.682237325	3.040347592	4.294658283	295.0394314	292.169928	288.8610583
346500	0.496694485	0.585342355	0.682014466	3.044824177	4.31568449	295.0258264	292.1494757	288.8311219
346800	0.496665806	0.585265681	0.68178771	3.051311963	4.31445201	295.0127257	292.1286874	288.7987659
347100	0.496637128	0.585189006	0.681560953	3.057798562	4.313219664	294.999625	292.1078991	288.76641
347400	0.496608449	0.585112332	0.681334197	3.064283974	4.311987453	294.9865243	292.0871108	288.7340541
347700	0.496577263	0.585033655	0.681109619	3.072169765	4.461022833	294.9732861	292.0658565	288.7011164
348000	0.496546077	0.584954979	0.680885041	3.080054089	4.610049604	294.9600479	292.0446021	288.6681787
348300	0.496514891	0.584876303	0.680660463	3.087936947	4.759068295	294.9468097	292.0233477	288.6352409
348600	0.496483209	0.584795397	0.680431243	3.096914289	4.898338172	294.9339502	292.0015608	288.5998009
348900	0.496451527	0.58471449	0.680202023	3.105889924	5.037501554	294.9210908	291.979774	288.5643609
349200	0.496419845	0.584633583	0.679972803	3.114863852	5.17655844	294.9082313	291.9579872	288.5289209
349500	0.496388175	0.584550109	0.679742697	3.125109064	5.174860132	294.8959423	291.9355605	288.4906116
349800	0.496356505	0.584466635	0.67951259	3.135352274	5.17316199	294.8836532	291.9131338	288.4523024
350100	0.496324836	0.584383161	0.679282484	3.145593484	5.171464012	294.8713642	291.8907071	288.4139931
350400	0.496292379	0.584297054	0.679050174	3.156985616	5.135192989	294.8593845	291.8676111	288.3746771
350700	0.496259923	0.584210948	0.678817864	3.168375459	5.098936876	294.8474048	291.844515	288.3353611
351000	0.496227467	0.584124842	0.678585553	3.179763015	5.062695672	294.835425	291.821419	288.2960452
351300	0.496192911	0.584036271	0.67835409	3.191947502	5.101947121	294.8232767	291.7976992	288.25596
351600	0.496158355	0.5839477	0.678122627	3.204129478	5.141175687	294.8111284	291.7739795	288.2158749
351900	0.496123799	0.583859129	0.677891164	3.216308941	5.18038137	294.7989802	291.7502597	288.1757898
352200	0.496088019	0.583768469	0.677664176	3.228877839	5.123941754	294.7868674	291.726012	288.1361767
352500	0.496052239	0.58367781	0.677437187	3.241444087	5.067520494	294.7747546	291.7017642	288.0965637
352800	0.496016459	0.58358715	0.677210199	3.254007685	5.011117587	294.7626418	291.6775165	288.0569507
353100	0.495978512	0.583495292	0.676995761	3.266280541	5.060853597	294.75026	291.6529953	288.0203041
353400	0.495940565	0.583403433	0.676781323	3.278550775	5.110604	294.7378782	291.6284742	287.9836575
353700	0.495902617	0.583311575	0.676566886	3.290818388	5.160369024	294.7254964	291.603953	287.9470109
354000	0.495862109	0.583219766	0.676367679	3.301973914	5.096511486	294.712674	291.5795238	287.9144838
354300	0.4958216	0.583127956	0.676168473	3.313127059	5.032658019	294.6998516	291.5550946	287.8819568
354600	0.495781091	0.583036147	0.675969266	3.324277822	4.968808624	294.6870293	291.5306653	287.8494297
354900	0.495739587	0.582945579	0.675787514	3.333899324	4.928749149	294.6741805	291.5066813	287.820263
355200	0.495698083	0.582855011	0.675605762	3.343518799	4.888694351	294.6613317	291.4826972	287.7910963
355500	0.495656579	0.582764442	0.675424009	3.353136248	4.848644227	294.6484829	291.4587131	287.7619295
355800	0.49561395	0.582675888	0.675248763	3.361283768	4.820213824	294.6355852	291.4354067	287.7350397
356100	0.495571321	0.582587334	0.675073517	3.36942961	4.791787558	294.6226875	291.4121004	287.7081499
356400	0.495528692	0.58249878	0.674898271	3.377573775	4.763365427	294.6097898	291.388794	287.6812601
356700	0.495486657	0.582412747	0.674732937	3.3844397	4.688020543	294.5973237	291.3663118	287.6568624
357000	0.495444622	0.582326715	0.674567604	3.391304253	4.612676061	294.5848575	291.3438297	287.6324647
357300	0.495402586	0.582240682	0.67440227	3.398167434	4.537331978	294.5723913	291.3213475	287.608067
357600	0.495361624	0.582157655	0.674246756	3.403908727	4.495715317	294.5604993	291.2998398	287.5862677
357900	0.495320661	0.582074628	0.674091242	3.409648914	4.454099663	294.5486072	291.278332	287.5644684
358200	0.495279698	0.581991601	0.673935728	3.415387995	4.412485015	294.5367152	291.2568242	287.5426691
358500	0.495238421	0.58191199	0.673791397	3.419991153	4.493200038	294.5249645	291.236418	287.5238609
358800	0.495197145	0.581832379	0.673647067	3.424593461	4.573948679	294.5132138	291.2160118	287.5050528
359100	0.495155869	0.581752768	0.673502737	3.429194918	4.654731259	294.5014631	291.1956056	287.4862446
359400	0.49511449	0.581677015	0.6733717	3.432452543	4.566640087	294.4898389	291.1764368	287.471241
359700	0.495073112	0.581601261	0.673240664	3.43570959	4.478531275	294.4782147	291.1572679	287.4562374
360000	0.495031734	0.581525508	0.673109627	3.43896606	4.390404822	294.4665905	291.138099	287.4412338
360300	0.494990612	0.581454161	0.672998164	3.440632586	4.291103744	294.4551901	291.1203392	287.4304686
360600	0.49494949	0.581382814	0.672886701	3.44229882	4.191775668	294.4437898	291.1025794	287.4197035
360900	0.494908367	0.581311467	0.672775239	3.443964764	4.092420591	294.4323894	291.0848196	287.4089383
361200	0.494867677	0.581245134	0.672677286	3.443819114	3.982134485	294.4212617	291.0686591	287.4028909
361500	0.494826987	0.581178802	0.672579333	3.443673453	3.871807457	294.4101339	291.0524986	287.3968435
361800	0.494786297	0.581112469	0.67248138	3.44352778	3.761439503	294.3990062	291.0363381	287.3907961
362100	0.494747693	0.581051779	0.672399131	3.441489996	3.67760783	294.3886353	291.0219741	287.3893143
362400	0.494709088	0.580991089	0.672316882	3.439452439	3.593744667	294.3782644	291.00761	287.3878324
362700	0.494670484	0.5809304	0.672234633	3.437415107	3.509850015	294.3678935	290.993246	287.3863506
363000	0.494633562	0.580875781	0.672164945	3.433624108	3.455869497	294.3581767	290.98082	287.3885387
363300	0.49459664	0.580821162	0.672095256	3.429833495	3.401871306	294.34846	290.968394	287.3907268
363600	0.494559717	0.580766544	0.672025568	3.42604327	3.347855441	294.3387433	290.9559681	287.3929149
363900	0.494524452	0.580718117	0.67196723	3.420715603	3.279371771	294.3296472	290.9455211	287.3982617
364200	0.494489186	0.580669691	0.671908893	3.415388405	3.210862578	294.3205511	290.9350741	287.4036085
364500	0.49445392	0.580621265	0.671850555	3.410061675	3.142327861	294.311455	290.924627	287.4089554
364800	0.49442182	0.580579356	0.671810357	3.403163447	3.13202296	294.3034136	290.9162563	287.4194614
365100	0.49438972	0.580537447	0.671770159	3.396265714	3.121709827	294.2953722	290.9078856	287.4299675
365400	0.494357621	0.580495539	0.671729961	3.389368475	3.111388463	294.2873308	290.8995148	287.4404735
365700	0.49432707	0.580460786	0.671709702	3.380577246	3.018118774	294.2798808	290.8934242	287.4568279
366000	0.49429652	0.580426033	0.671689443	3.371786485	2.924787182	294.2724308	290.8873336	287.4731822
366300	0.49426597	0.58039128	0.671669184	3.362996192	2.831393686	294.2649808	290.881243	287.4895365
366600	0.494237503	0.580363986	0.671666437	3.352320626	2.809511608	294.2582324	290.8775287	287.5093358
366900	0.494209036	0.580336692	0.671663689	3.34164542	2.78761989	294.2514841	290.8738144	287.5291351
367200	0.49418057	0.580309398	0.671660941	3.330970573	2.765718531	294.2447357	290.8701001	287.5489345
367500	0.49415529	0.580289429	0.671666	3.318831399	2.67287796	294.2390186	290.8687162	287.57132
367800	0.494130009	0.58026946	0.67167106	3.306692397	2.579985009	294.2333014	290.8673324	287.5937056
368100	0.494104729	0.580249491	0.671676119	3.294553567	2.487039676	294.2275842	290.8659485	287.6160911
368400	0.494082823	0.580236709	0.67169457	3.281209218	2.373014157	294.2229936	290.8668447	287.6419042
368700	0.494060917	0.580223928	0.671713021	3.267864803	2.258910267	294.218403	290.867741	287.6677173
369000	0.494039012	0.580211146	0.671731472	3.254520322	2.144728005	294.2138123	290.8686372	287.6935304
369300	0.494020579	0.580205352	0.671758779	3.240212192	2.139023332	294.2103564	290.8717489	287.7214606
369600	0.494002147	0.580199558	0.671786086	3.225903724	2.133315914	294.2069005	290.8748606	287.7493908
369900	0.493983715	0.580193764	0.671813394	3.211594918	2.127605751	294.2034446	290.8779723	287.777321
370200	0.49396917	0.580194353	0.671843423	3.196859524	2.131642196	294.2012454	290.8831059	287.805306
370500	0.493954624	0.580194941	0.671873452	3.182123528	2.135679883	294.1990462	290.8882395	287.8332911
370800	0.493940079	0.58019553	0.671903481	3.167386932	2.139718811	294.196847	290.8933732	287.8612761
371100	0.49392793	0.580201608	0.67193637	3.152698566	2.093357661	294.1954456	290.9002449	287.8891569
371400	0.493915782	0.580207686	0.671969259	3.138009383	2.046976672	294.1940443	290.9071166	287.9170377
371700	0.493903634	0.580213764	0.672002147	3.123319385	2.000575844	294.1926429	290.9139883	287.9449185
372000	0.493892909	0.580224537	0.672041389	3.108724111	1.9389636	294.191699	290.9223413	287.9736835
372300	0.493882184	0.580235309	0.672080631	3.094127841	1.877320436	294.1907552	290.9306943	288.0024485
372600	0.49387146	0.580246081	0.672119873	3.079530578	1.815646351	294.1898113	290.9390473	288.0312135
372900	0.493864772	0.580260823	0.672159977	3.065219897	1.874178584	294.1901011	290.948651	288.0591377
373200	0.493858084	0.580275565	0.672200081	3.050908088	1.932721765	294.1903908	290.9582547	288.0870619
373500	0.493851396	0.580290307	0.672240185	3.036595152	1.991275894	294.1906806	290.9678584	288.1149862
373800	0.493847671	0.58030787	0.672272246	3.023262151	2.075582415	294.1919428	290.9783608	288.1392845
374100	0.493843945	0.580325433	0.672304306	3.009927996	2.159887142	294.1932051	290.9888632	288.1635828
374400	0.49384022	0.580342996	0.672336367	2.996592687	2.244190075	294.1944673	290.9993656	288.1878811
374700	0.493839389	0.580361784	0.672356977	2.984993637	2.297406519	294.1966534	291.0102723	288.2074595
375000	0.493838558	0.580380573	0.672377587	2.973393543	2.350619764	294.1988396	291.0211791	288.227038
375300	0.493837727	0.580399361	0.672398196	2.961792404	2.403829811	294.2010257	291.0320858	288.2466164
375600	0.493839259	0.580418057	0.672413547	2.952176365	2.365382917	294.2039414	291.0429914	288.2634337
375900	0.49384079	0.580436753	0.672428897	2.942559459	2.326930206	294.2068572	291.0538969	288.2802509
376200	0.493842322	0.580455449	0.672444247	2.932941685	2.288471676	294.2097729	291.0648024	288.2970682
376500	0.493844999	0.580473487	0.672461511	2.924845946	2.248165356	294.2130559	291.0755358	288.3134366
376800	0.493847677	0.580491526	0.672478774	2.916749488	2.207849645	294.216339	291.0862691	288.329805
377100	0.493850354	0.580509564	0.672496037	2.908652309	2.167524544	294.219622	291.0970025	288.3461734
377400	0.493854066	0.580526906	0.672515783	2.901479252	2.175539354	294.2231956	291.1075573	288.3623951
377700	0.493857779	0.580544248	0.672535529	2.894305567	2.183555266	294.2267692	291.118112	288.3786168
378000	0.493861491	0.58056159	0.672555276	2.887131254	2.191572282	294.2303428	291.1286668	288.3948384
378300	0.493867141	0.58057876	0.67258517	2.880228487	2.067379358	294.2344951	291.139198	288.4132733
378600	0.493872792	0.580595931	0.672615065	2.873325117	1.943124369	294.2386474	291.1497293	288.4317082
378900	0.493878443	0.580613101	0.67264496	2.866421145	1.818807313	294.2427997	291.1602606	288.4501432
379200	0.493886197	0.580631626	0.672698373	2.858703529	1.629974985	294.2476044	291.1712258	288.47486
379500	0.493893952	0.58065015	0.672751786	2.850985211	1.440981039	294.2524091	291.182191	288.4995767
379800	0.493901706	0.580668675	0.672805199	2.843266192	1.251825476	294.2572139	291.1931562	288.5242935
380100	0.493910422	0.580690079	0.672872609	2.834083765	1.324945575	294.262319	291.205026	288.5524993
380400	0.493919137	0.580711483	0.672940019	2.824900435	1.398087314	294.2674241	291.2168957	288.5807051
380700	0.493927852	0.580732887	0.673007429	2.815716199	1.471250692	294.2725292	291.2287655	288.6089109
381000	0.493937641	0.58075741	0.67307379	2.805589161	1.542592642	294.2779328	291.2416064	288.6360189
381300	0.493947431	0.580781932	0.673140151	2.795461042	1.613942062	294.2833363	291.2544473	288.6631269
381600	0.493957221	0.580806455	0.673206512	2.785331842	1.68529895	294.2887398	291.2672882	288.6902349
381900	0.493968211	0.580833547	0.673273391	2.774999112	1.619734273	294.2944809	291.2809167	288.716585
382200	0.493979201	0.580860638	0.673340271	2.764665209	1.554144602	294.300222	291.2945451	288.7429352
382500	0.493990191	0.58088773	0.67340715	2.754330134	1.488529937	294.3059631	291.3081736	288.7692853
382800	0.49400223	0.580917448	0.673489239	2.743583607	1.312271145	294.3120017	291.3225861	288.7993394
383100	0.494014269	0.580947166	0.673571329	2.732835788	1.135871112	294.3180402	291.3369985	288.8293935
383400	0.494026308	0.580976885	0.673653418	2.722086678	0.959329836	294.3240788	291.351411	288.8594477
383700	0.494039028	0.581010781	0.673768995	2.709587869	0.522124503	294.330286	291.3670526	288.8986804
384000	0.494051747	0.581044676	0.673884572	2.697087427	0.084493943	294.3364932	291.3826941	288.9379132
384300	0.494064467	0.581078572	0.674000149	2.684585354	-0.353563298	294.3427004	291.3983357	288.9771459
384600	0.49407911	0.581119129	0.674152344	2.668955462	-0.467364122	294.3494486	291.4159323	289.0261924
384900	0.494093753	0.581159686	0.674304539	2.653323271	-0.581290667	294.3561968	291.4335289	289.0752389
385200	0.494108396	0.581200244	0.674456733	2.637688783	-0.695342932	294.3629449	291.4511255	289.1242853
385500	0.494125482	0.581249036	0.674621315	2.618995291	-0.587394605	294.3704153	291.4711292	289.1771362
385800	0.494142567	0.581297828	0.674785897	2.600298669	-0.479387527	294.3778857	291.4911329	289.2299871
386100	0.494159653	0.58134662	0.674950478	2.581598918	-0.371321698	294.3853561	291.5111365	289.2828381
386400	0.494179537	0.581403254	0.675116824	2.561314189	-0.281759591	294.393663	291.5333934	289.3338905
386700	0.49419942	0.581459888	0.675283169	2.541025675	-0.192165785	294.4019698	291.5556503	289.3849429
387000	0.494219304	0.581516522	0.675449514	2.520733375	-0.102540279	294.4102767	291.5779071	289.4359953
387300	0.494242388	0.581578682	0.675596027	2.501054023	0.105489996	294.4195275	291.6016992	289.4797548
387600	0.494265473	0.581640843	0.675742539	2.481370738	0.313492005	294.4287784	291.6254913	289.5235143
387900	0.494288557	0.581703003	0.675889052	2.46168352	0.521465754	294.4380293	291.6492833	289.5672737
388200	0.494314751	0.581767093	0.676004318	2.444797848	0.691047112	294.4482	291.6735225	289.6007451
388500	0.494340944	0.581831183	0.676119585	2.427908731	0.860576494	294.4583707	291.6977617	289.6342164
388800	0.494367138	0.581895273	0.676234851	2.411016168	1.030053901	294.4685414	291.7220009	289.6676878
389100	0.494396886	0.581959038	0.676349125	2.397151784	0.563755101	294.4797544	291.7459913	289.6999092
389400	0.494426633	0.582022803	0.676463399	2.383284593	0.097202442	294.4909675	291.7699816	289.7321306
389700	0.494456381	0.582086568	0.676577672	2.369414595	-0.369605639	294.5021805	291.793972	289.764352
390000	0.494487661	0.582151079	0.676725593	2.356251126	-0.639529918	294.5138223	291.818027	289.8054182
390300	0.49451894	0.582215591	0.676873513	2.343084982	-0.909792341	294.525464	291.8420819	289.8464843
390600	0.49455022	0.582280102	0.677021434	2.329916163	-1.180392909	294.5371058	291.8661368	289.8875505
390900	0.494582493	0.582348462	0.677204218	2.314767811	-1.263712296	294.548966	291.8911666	289.9391392
391200	0.494614766	0.582416822	0.677387001	2.29961626	-1.347121324	294.5608262	291.9161964	289.9907278
391500	0.49464704	0.582485182	0.677569785	2.28446151	-1.430619995	294.5726864	291.9412262	290.0423164
391800	0.494681026	0.582558022	0.67773645	2.267987743	-0.880148705	294.5849672	291.9674361	290.0878261
392100	0.494715012	0.582630862	0.677903114	2.251510333	-0.330072934	294.5972479	291.993646	290.1333358
392400	0.494748999	0.582703702	0.678069779	2.235029281	0.219607344	294.6095287	292.0198559	290.1788455
392700	0.494782746	0.582778663	0.678211995	2.21956091	0.135692474	294.6216632	292.0465144	290.2165878
393000	0.494816494	0.582853624	0.678354211	2.204089057	0.051755505	294.6337978	292.0731729	290.25433
393300	0.494850242	0.582928586	0.678496427	2.188613721	-0.032203566	294.6459323	292.0998314	290.2920723
393600	0.494885509	0.583002648	0.678612043	2.175676553	-0.029839086	294.6584011	292.1260533	290.32179
393900	0.494920776	0.583076711	0.67872766	2.162736514	-0.027475937	294.6708699	292.1522753	290.3515077
394200	0.494956043	0.583150774	0.678843276	2.149793604	-0.025114111	294.6833387	292.1784972	290.3812254
394500	0.494992778	0.583223438	0.678978593	2.13846081	-0.505878783	294.6961605	292.2041037	290.416285
394800	0.495029513	0.583296102	0.67911391	2.127125555	-0.987320515	294.7089822	292.2297102	290.4513447
395100	0.495066247	0.583368766	0.679249227	2.115787839	-1.469439311	294.721804	292.2553167	290.4864043
395400	0.495104464	0.583444271	0.679450382	2.102128141	-1.891903204	294.7350019	292.2815169	290.5404732
395700	0.49514268	0.583519775	0.679651538	2.088465416	-2.315220305	294.7481999	292.3077172	290.5945421
396000	0.495180897	0.58359528	0.679852693	2.074799664	-2.739390622	294.7613979	292.3339175	290.6486109
396300	0.495223201	0.583676308	0.680045729	2.058477868	-1.943323303	294.7757422	292.3615333	290.699552
396600	0.495265505	0.583757336	0.680238764	2.042152265	-1.148035024	294.7900866	292.3891492	290.7504931
396900	0.495307809	0.583838364	0.680431799	2.025822856	-0.353525736	294.8044309	292.4167651	290.8014342
397200	0.495349998	0.583921942	0.680568713	2.01069351	-0.136806779	294.8187111	292.4449197	290.8366757
397500	0.495392187	0.58400552	0.680705627	1.995560563	0.079782878	294.8329913	292.4730742	290.8719172
397800	0.495434376	0.584089098	0.680842541	1.980424014	0.296243248	294.8472714	292.5012288	290.9071587
398100	0.495469385	0.584167852	0.680892218	1.970691901	0.865938073	294.8592224	292.5278364	290.9185934
398400	0.495504395	0.584246606	0.680941895	1.960957585	1.434655216	294.8711734	292.5544439	290.9300282
398700	0.495539405	0.58432536	0.680991573	1.951221068	2.002394708	294.8831244	292.5810514	290.941463
399000	0.495574689	0.584390785	0.680949892	1.95002748	2.30787996	294.8948288	292.6037035	290.9290432
399300	0.495609973	0.58445621	0.680908211	1.948833634	2.612876362	294.9065332	292.6263556	290.9166234
399600	0.495645257	0.584521635	0.68086653	1.947639529	2.917383927	294.9182376	292.6490076	290.9042035
399900	0.495684471	0.584568034	0.680760165	1.955862818	3.029768122	294.9310595	292.6661584	290.8753409
400200	0.495723686	0.584614434	0.680653801	1.964087254	3.142015389	294.9438814	292.6833092	290.8464783
400500	0.4957629	0.584660833	0.680547437	1.972312837	3.254125729	294.9567034	292.7004599	290.8176157
400800	0.495801385	0.584686336	0.680404356	1.988357914	3.298542988	294.969395	292.7116753	290.7802259
401100	0.495839869	0.58471184	0.680261276	2.004404458	3.34291777	294.9820866	292.7228907	290.742836
401400	0.495878353	0.584737343	0.680118196	2.020452466	3.387250075	294.9947783	292.734106	290.7054462
401700	0.495912592	0.584743605	0.679971571	2.041006787	3.220898142	295.0061173	292.7399177	290.6686624
402000	0.495946831	0.584749867	0.679824945	2.061562059	3.054582736	295.0174563	292.7457294	290.6318787
402300	0.495981071	0.584756128	0.67967832	2.082118282	2.888303859	295.0287952	292.7515411	290.5950949
402600	0.496009541	0.584746884	0.679538949	2.103823952	2.895556535	295.0383014	292.7530574	290.5618862
402900	0.496038012	0.58473764	0.679399577	2.125529844	2.90280632	295.0478076	292.7545737	290.5286775
403200	0.496066483	0.584728395	0.679260205	2.147235958	2.910053214	295.0573138	292.7560899	290.4954688
403500	0.496090912	0.584707376	0.679122667	2.168292085	2.96389855	295.0655396	292.7543828	290.4642346
403800	0.496115341	0.584686357	0.678985129	2.189347855	3.017717144	295.0737653	292.7526756	290.4330004
404100	0.49613977	0.584665338	0.67884759	2.210403269	3.071508996	295.0819911	292.7509685	290.4017662
404400	0.496159204	0.584634319	0.678687276	2.231133465	3.391305789	295.0887253	292.7465597	290.3652661
404700	0.496178637	0.5846033	0.678526961	2.251862837	3.710689903	295.0954594	292.742151	290.328766
405000	0.496198071	0.584572281	0.678366647	2.272591384	4.029661341	295.1021936	292.7377422	290.2922659
405300	0.496204215	0.584528402	0.678130104	2.295799825	4.824834012	295.1049301	292.7298519	290.2348428
405600	0.496210359	0.584484523	0.677893561	2.319006657	5.617604356	295.1076666	292.7219617	290.1774198
405900	0.496216502	0.584440644	0.677657019	2.342211879	6.4079724	295.1104031	292.7140714	290.1199967
406200	0.496203103	0.584379851	0.677389931	2.368986965	6.101374142	295.1070254	292.7014358	290.0537907
406500	0.496189703	0.584319059	0.677122844	2.395759118	5.79480312	295.1036477	292.6888002	289.9875848
406800	0.496176304	0.584258267	0.676855757	2.422528336	5.488258457	295.1002699	292.6761646	289.9213788
407100	0.496181687	0.584182929	0.676620323	2.450656568	5.108290402	295.1022691	292.6593537	289.8644246
407400	0.496187071	0.584107591	0.676384888	2.478780721	4.728173235	295.1042683	292.6425428	289.8074704
407700	0.496192454	0.584032254	0.676149454	2.506900795	4.347906952	295.1062674	292.6257319	289.7505162
408000	0.496181446	0.583948698	0.675960018	2.53313637	4.231874451	295.1040302	292.6066483	289.7065932
408300	0.496170438	0.583865142	0.675770581	2.559367629	4.115827186	295.101793	292.5875646	289.6626701
408600	0.496159429	0.583781586	0.675581145	2.585594571	3.999765152	295.0995558	292.5684809	289.618747
408900	0.496146625	0.583694246	0.675402365	2.607949695	4.185506343	295.0966731	292.548329	289.5796123
409200	0.496133821	0.583606906	0.675223585	2.630300931	4.371117923	295.0937903	292.5281771	289.5404776
409500	0.496121017	0.583519566	0.675044805	2.652648277	4.556599896	295.0909076	292.5080251	289.5013429
409800	0.496117684	0.58343113	0.674862719	2.672826108	4.759601048	295.0907004	292.4875927	289.4617668
410100	0.496114351	0.583342694	0.674680634	2.693000375	4.962541221	295.0904933	292.4671603	289.4221908
410400	0.496111018	0.583254259	0.674498548	2.713171077	5.165421163	295.0902861	292.4467279	289.3826148
410700	0.496075817	0.583164201	0.674307932	2.731775313	5.228547939	295.0812541	292.4258932	289.3409243
411000	0.496040617	0.583074143	0.674117316	2.750376193	5.29162991	295.0722222	292.4050586	289.2992339
411300	0.496005417	0.582984085	0.6739267	2.768973716	5.354667078	295.0631902	292.384224	289.2575434
411600	0.49598465	0.582891542	0.673740256	2.786223922	5.248790072	295.0566589	292.3626017	289.2159882
411900	0.495963884	0.582799	0.673553812	2.803470895	5.142944528	295.0501277	292.3409795	289.174433
412200	0.495943117	0.582706457	0.673367368	2.820714633	5.037130442	295.0435964	292.3193572	289.1328778
412500	0.495905766	0.58261278	0.673193827	2.836952745	4.84597841	295.0360432	292.2973983	289.0962433
412800	0.495868416	0.582519102	0.673020285	2.853187762	4.6548026	295.0284901	292.2754393	289.0596088
413100	0.495831065	0.582425425	0.672846744	2.869419682	4.463603004	295.0209369	292.2534804	289.0229743
413400	0.495789442	0.582331809	0.672694048	2.882956485	4.367822783	295.0088722	292.2314957	288.9929477
413700	0.495747819	0.582238194	0.672541352	2.896490695	4.272033083	294.9968075	292.209511	288.962921
414000	0.495706195	0.582144579	0.672388657	2.910022312	4.176233902	294.9847428	292.1875263	288.9328943
414300	0.495681513	0.582053199	0.672251751	2.920960936	4.309649115	294.9779861	292.1661194	288.907963
414600	0.49565683	0.581961819	0.672114846	2.93189751	4.443102354	294.9712294	292.1447126	288.8830317
414900	0.495632148	0.581870438	0.67197794	2.942832035	4.576594125	294.9644727	292.1233057	288.8581004
415200	0.495595115	0.581782638	0.6718472	2.951890008	4.605357099	294.9546474	292.1029526	288.835266
415500	0.495558081	0.581694837	0.67171646	2.960946361	4.634113771	294.944822	292.0825995	288.8124316
415800	0.495521048	0.581607037	0.67158572	2.970001092	4.662864143	294.9349967	292.0622464	288.7895973
416100	0.495465926	0.581521617	0.671461135	2.976727948	4.639292495	294.9195975	292.042558	288.7671724
416400	0.495410804	0.581436197	0.67133655	2.983453629	4.615725269	294.9041983	292.0228696	288.7447475
416700	0.495355682	0.581350777	0.671211965	2.990178135	4.592162462	294.8887991	292.0031813	288.7223226
417000	0.495324558	0.581267647	0.671088152	2.995770456	4.531223447	294.880139	291.9840789	288.7007888
417300	0.495293435	0.581184518	0.670964338	3.001361822	4.470288952	294.8714788	291.9649765	288.6792551
417600	0.495262312	0.581101388	0.670840524	3.006952235	4.409358977	294.8628187	291.9458742	288.6577213
417900	0.49522157	0.581021161	0.670721424	3.01243858	4.378144395	294.8532325	291.9276198	288.6374207
418200	0.495180828	0.580940933	0.670602325	3.017924031	4.346932801	294.8436463	291.9093654	288.6171201
418500	0.495140086	0.580860706	0.670483225	3.023408586	4.315724196	294.8340602	291.891111	288.5968195
418800	0.495084232	0.580782283	0.670371304	3.02746838	4.41305823	294.8173081	291.8733632	288.5784878
419100	0.495028377	0.580703861	0.670259383	3.031527521	4.510425623	294.8005561	291.8556154	288.560156
419400	0.494972522	0.580625439	0.670147461	3.03558601	4.607826766	294.783804	291.8378676	288.5418243
